name,typ1,typ2,typ3,lon,lat
光明松鼠谷,风景名胜,风景名胜相关,旅游景点,112.72061200000002,28.251501
同仁里,风景名胜,风景名胜,风景名胜,112.974503,28.198817
靖港古镇,风景名胜,风景名胜,国家级景点,112.790291,28.457490999999997
太阳山森林公园,风景名胜,风景名胜,风景名胜,112.96405800000001,28.357274
官桥镇钟馗庙,风景名胜,风景名胜,寺庙道观,113.34146100000001,27.859448999999998
松柏寺,风景名胜,风景名胜,寺庙道观,113.073875,28.238115999999998
毛泽东青年艺术雕塑,风景名胜,风景名胜,风景名胜,112.96032199999999,28.167594
光明蝶谷,风景名胜,风景名胜,风景名胜,112.71926599999999,28.25113
铁炉寺,风景名胜,风景名胜,寺庙道观,113.031558,28.312196000000004
三珍虎园,风景名胜,风景名胜相关,旅游景点,113.342424,28.571879
烈士公园-红军渡,风景名胜,风景名胜,风景名胜,113.00137099999999,28.213749
高山滑道,风景名胜,风景名胜,风景名胜,112.94338700000002,28.191994
岳麓山抗战文化园,风景名胜,风景名胜,风景名胜,112.94586699999999,28.188903999999997
西湖文化园,风景名胜,公园广场,公园,112.941499,28.206771999999997
戴公庙,风景名胜,风景名胜,寺庙道观,112.901652,28.272561
清真寺,风景名胜,风景名胜,回教寺,112.98263200000001,28.180175
长沙海立方海洋公园,风景名胜,公园广场,水族馆,113.034201,28.130434
四玛园林,风景名胜,公园广场,公园,112.678606,28.22128
马王堆汉墓,风景名胜,风景名胜,风景名胜,113.027424,28.205496000000004
杜甫江阁,风景名胜,风景名胜,风景名胜,112.968744,28.185159000000002
石林公园,风景名胜,公园广场,公园,112.138103,28.214978000000002
梅公馆旧址,风景名胜,风景名胜,风景名胜,112.970913,28.185805
长沙生态动物园,风景名胜,风景名胜,国家级景点,113.003464,28.032966
月亮岛,风景名胜,风景名胜相关,旅游景点,112.93673799999999,28.299747999999997
橘子洲景区,风景名胜,风景名胜,风景名胜,112.962112,28.187206
拱极楼,风景名胜,风景名胜,风景名胜,112.963598,28.200127000000002
船山学社,风景名胜,风景名胜相关,旅游景点,112.98196599999999,28.199708
凤凰峡漂流,风景名胜,风景名胜,风景名胜,113.615799,28.392886999999998
宝盖寺,风景名胜,风景名胜,寺庙道观,113.74237600000001,28.354702000000003
浏阳皇龙峡漂流,风景名胜,风景名胜相关,旅游景点,113.71849499999999,28.323418
浔龙河生态艺术小镇,风景名胜,风景名胜,风景名胜,113.19463600000002,28.351740000000003
许光达故居,风景名胜,风景名胜,纪念馆,113.090291,28.136115000000004
大围山峡谷漂流,风景名胜,风景名胜,风景名胜,114.02721499999998,28.402385
烈士公园-湖南民俗文化村,风景名胜,风景名胜,风景名胜,113.0073,28.211692
秀峰山公园,风景名胜,公园广场,公园,112.977345,28.291096999999997
北正街教堂,风景名胜,风景名胜,教堂,112.97613500000001,28.203496
-回龙山白云寺,风景名胜,风景名胜,寺庙道观,112.33068100000001,28.102936
陶公庙,风景名胜,风景名胜,寺庙道观,113.111507,28.180428999999997
天紫漂流起漂点,风景名胜,风景名胜,风景名胜,112.1101,28.2215
五一广场(装修中),风景名胜,公园广场,城市广场,112.97736100000002,28.19652
长沙龙凤山风景区,风景名胜,风景名胜,风景名胜,112.567676,28.169427000000002
桃花岭公园,风景名胜,公园广场,公园,112.903672,28.174134000000002
白鹭湖风景区(暂停营业),风景名胜,风景名胜,风景名胜,113.38841399999998,28.481295000000003
天心阁,风景名胜,风景名胜,国家级景点,112.98134399999999,28.183718
长沙铜官窑国家考古遗址公园,风景名胜,风景名胜,风景名胜,112.82911899999999,28.419432
王震故居,风景名胜,风景名胜,纪念馆,113.426084,28.248542999999998
梅溪湖公园,风景名胜,公园广场,公园,112.918251,28.194164
龙凤山,风景名胜,风景名胜,风景名胜,112.572251,28.160528999999997
大围山国家森林公园-栗木桥景区,风景名胜,风景名胜,风景名胜,114.07928999999999,28.423496000000004
岳麓山-滑道,风景名胜,风景名胜相关,旅游景点,112.93133200000001,28.177690999999996
洪山寺,风景名胜,风景名胜,寺庙道观,113.03106100000001,28.259422999999998
刘少奇纪念馆,风景名胜,风景名胜,纪念馆,112.64484399999999,28.031470000000002
齐天古庙,风景名胜,风景名胜,寺庙道观,112.754558,28.22379
唐田庙,风景名胜,风景名胜,寺庙道观,113.146165,28.430489
天紫漂流起漂点,风景名胜,风景名胜,风景名胜,112.1101,28.2215
五一广场(装修中),风景名胜,公园广场,城市广场,112.97736100000002,28.19652
长沙龙凤山风景区,风景名胜,风景名胜,风景名胜,112.567676,28.169427000000002
桃花岭公园,风景名胜,公园广场,公园,112.903672,28.174134000000002
白鹭湖风景区(暂停营业),风景名胜,风景名胜,风景名胜,113.38841399999998,28.481295000000003
橘子洲景区-百米喷泉,风景名胜,风景名胜,风景名胜,112.961845,28.184858000000002
岳麓山国家重点风景名胜区-云麓宫,风景名胜,风景名胜,风景名胜,112.93328899999999,28.177367999999998
天心阁,风景名胜,风景名胜,国家级景点,112.98134399999999,28.183718
长沙铜官窑国家考古遗址公园,风景名胜,风景名胜,风景名胜,112.82911899999999,28.419432
王震故居,风景名胜,风景名胜,纪念馆,113.426084,28.248542999999998
梅溪湖公园,风景名胜,公园广场,公园,112.918251,28.194164
龙凤山,风景名胜,风景名胜,风景名胜,112.572251,28.160528999999997
大围山国家森林公园-栗木桥景区,风景名胜,风景名胜,风景名胜,114.07928999999999,28.423496000000004
岳麓山-滑道,风景名胜,风景名胜相关,旅游景点,112.93133200000001,28.177690999999996
洪山寺,风景名胜,风景名胜,寺庙道观,113.03106100000001,28.259422999999998
刘少奇纪念馆,风景名胜,风景名胜,纪念馆,112.64484399999999,28.031470000000002
齐天古庙,风景名胜,风景名胜,寺庙道观,112.754558,28.22379
唐田庙,风景名胜,风景名胜,寺庙道观,113.146165,28.430489
芙蓉广场,风景名胜,公园广场,城市广场,112.984871,28.195968
毛泽东与第一师范纪念馆,风景名胜,风景名胜,纪念馆,112.97176100000001,28.175978000000004
清水塘毛泽东杨开慧故居,风景名胜,风景名胜,纪念馆,112.98911499999998,28.199471999999997
湘绣园,风景名胜,公园广场,公园,113.07165,28.246159000000002
松雅湖湿地公园-松雅湖国际友谊林,风景名胜,风景名胜,风景名胜,113.101432,28.257785
浏阳河婚庆文化园,风景名胜,公园广场,公园,113.04593799999999,28.190099
长沙海底世界,风景名胜,公园广场,水族馆,113.055123,28.232143
西文庙坪牌坊,风景名胜,风景名胜,风景名胜,112.97178500000001,28.184752000000003
浏阳河第一湾,风景名胜,风景名胜,风景名胜,113.80979599999999,28.173263000000002
王首道同志故居,风景名胜,风景名胜,风景名胜,114.199165,28.366687
枕江亭,风景名胜,风景名胜,风景名胜,112.960649,28.169284
李公仲麟之墓,风景名胜,风景名胜,风景名胜,112.938846,28.176990999999997
稻花香里农耕文化园,风景名胜,风景名胜,风景名胜,112.66370900000001,28.330902000000002
风车谷童话小镇,风景名胜,风景名胜,风景名胜,113.16753600000001,28.122415000000004
财神殿,风景名胜,风景名胜,寺庙道观,112.97368600000001,28.190521
千龙湖国家湿地公园,风景名胜,公园广场,公园,112.697923,28.411512
长沙徐特立公园-师圣阁,风景名胜,风景名胜相关,旅游景点,113.081042,28.257559999999998
道吾山,风景名胜,风景名胜,省级景点,113.60045900000001,28.189296999999996
岳麓山国家重点风景名胜区-蟒蛇洞,风景名胜,风景名胜相关,旅游景点,112.936701,28.185363
岳麓山国家重点风景名胜区-清枫阁,风景名胜,风景名胜,风景名胜,112.93851399999998,28.181084000000002
岳麓山国家重点风景名胜区-古炮台,风景名胜,风景名胜相关,旅游景点,112.93132,28.184392
岳麓山国家重点风景名胜区-飞来石,风景名胜,风景名胜相关,旅游景点,112.93428899999999,28.177148
岳麓山国家重点风景名胜区-穿石坡,风景名胜,风景名胜,风景名胜,112.93768200000001,28.176121999999996
黄兴墓,风景名胜,风景名胜,风景名胜,112.931946,28.180496
李维汉故居,风景名胜,风景名胜,纪念馆,113.299869,28.487745
长沙府学宫遗址,风景名胜,风景名胜,风景名胜,112.97183100000001,28.184699
石燕湖生态旅游公园,风景名胜,风景名胜,国家级景点,113.08806299999999,28.008977
长沙湘江风光带-电灯公司遗址,风景名胜,风景名胜,风景名胜,112.96785200000001,28.176531
沩山漂流,风景名胜,风景名胜,国家级景点,112.023246,28.193727000000003
